"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FAM177B",0.0910969024159071,0,6.00582268823245,0,1,1
"FAM178B",2.14477931728544,3.67193512397507,2.60378859707514,1.41022782268107,0.15847242291126,1
"FAM179A",6.74832911346816,0.74648157316296,0.800776269251289,0.932197421210929,0.351234507947156,1
"FAM179B",387.432740844472,0.0014705075311046,0.178958992520486,0.00821700832349214,0.993443849700479,1
"FAM180A",0.544588609199048,3.39587210859328,5.93902235258984,0.571789750397628,0.56746442196347,1
"FAM180B",0.0663773136754212,0,6.00582268858792,0,1,1
"FAM181A",0.00611324828240495,-0.440077230945886,5.97419508681886,-0.0736630164483328,0.941278527403495,1
"FAM181A-AS1",0.0434556415184217,0,6.00582268849935,0,1,1
"FAM181B",0.182920054352749,0.209540972343272,5.99173722222057,0.034971655894084,0.972102342362546,1
"FAM182A",3.99341658485253,0.038053925210923,2.39439809931322,0.015892898186746,0.987319835714183,1
"FAM182B",27.6601906640197,0.155567598252992,0.38804877898941,0.400897017787647,0.688495945650821,1
"FAM183A",9.80754996640057,0.867651565883691,0.772604311167984,1.1230219057049,0.261428191060243,1
"FAM183BP",0.0778130573231463,0.440291555380218,5.9741797053433,0.0736990812289127,0.941249829875664,1
"FAM183CP",0.28865442504541,-0.382576635809464,5.00245804544905,-0.0764777300146495,0.939039030951427,1
"FAM183DP",0.0307077978196013,-0.808579951129541,6.00582268873824,-0.134632671165225,0.892902308917368,1
"FAM184A",0.121799807830554,0,6.00582268813575,0,1,1
"FAM184B",7.88874508831677,-1.33794493896961,1.02040124289446,-1.31119493266629,0.189791913930887,1
"FAM185A",145.712672077386,0.243309814606033,0.238028441831867,1.02218799036586,0.306691933784878,1
"FAM185BP",49.3242090731825,-0.0986373317348711,0.30062251700565,-0.328110258397634,0.742828297899709,1
"FAM186A",1.36787424388934,0.525468938338651,3.60938340264488,0.145584128844167,0.884249697831021,1
"FAM186B",8.11694292736976,-0.0770897818072324,0.897125021419029,-0.0859298090753232,0.931522214929468,1
"FAM187B",0.0158038024890559,0,6.00582268871414,0,1,1
"FAM187B2P",0.451507018840739,0,5.64485759745881,0,1,1
"FAM188A",299.598095976948,-0.06693563244486,0.146349251001071,-0.45736914939435,0.647405734907055,1
"FAM188B",57.384699848108,-0.146983015170118,0.263525730516243,-0.557755839940868,0.57701112134168,1
"FAM188B2",0.352994258941031,2.24891434741331,5.95331584898589,0.377758278656826,0.705610169866979,1
"FAM189A1",2.05092626818391,0.776215894831103,2.7370240736246,0.283598490167158,0.776718094297598,1
"FAM189A2",16.9240896702134,-0.211102507745324,0.504898952310119,-0.418108428982559,0.675867842496333,1
"FAM189B",608.301197525862,-0.135551637667849,0.12493910045108,-1.08494168101462,0.277947485755189,1
"FAM192A",1756.76709094088,0.0436294514004117,0.0955633646875194,0.456549971247608,0.647994545279166,1
"FAM192BP",3.2028924905678,1.92466862811403,3.04976164974899,0.631088212507507,0.527982847979207,1
"FAM193A",252.237978067381,-0.0739034671045367,0.134755815930173,-0.54842506495476,0.583400069711302,1
"FAM193B",411.659744527216,0.104420900525015,0.322272328952566,0.324014478265629,0.745927072974558,1
"FAM196A",2.5257902604605,-1.54177685681611,1.6380243244685,-0.94124173480536,0.346580993757661,1
"FAM196B",0.918610929304115,-1.88517049769594,3.41344014078975,-0.55227876275568,0.580757378604603,1
"FAM198A",0.00454989602847647,0,6.00582268838024,0,1,1
"FAM198B",7.45830565964194,-0.554022195669251,0.671226334579644,-0.825388050390198,0.409151316907595,1
"FAM199X",970.325739610539,-0.0678066556392751,0.140120851234885,-0.483915527501405,0.628445820094185,1
"FAM19A1",0.0195719315932047,0,6.00582268863159,0,1,1
"FAM19A2",3.60855877909521,1.74356314616662,5.83100510051269,0.29901588424495,0.764927925838143,1
"FAM19A3",1.70019014559771,0.823097492834236,2.66814451849983,0.308490596040511,0.757709054836221,1
"FAM200A",85.6446830631113,-0.182651386684575,0.288689091874807,-0.632692373301668,0.526934551273494,1
"FAM200B",87.3017722994363,-0.0931054813979166,0.197488113594318,-0.471448532792079,0.637320464938523,1
"FAM201A",23.9887286994815,-0.0311286490687918,0.409623116108731,-0.0759933896419287,0.939424357293242,1
"FAM201B",1.29124594401469,2.97708502371304,3.07869597916811,0.966995456471633,0.333546305004033,1
"FAM204A",717.472566335783,0.0423929739139946,0.265967154148798,0.159391764181067,0.873360227193154,1
"FAM204BP",0.0642921258020955,-0.209403775675681,5.99173193804027,-0.0349487890715237,0.9721205763009,1
"FAM204CP",0.670051711317063,0,6.00582268863941,0,1,1
"FAM204DP",0.00570923199263586,0,6.00582268825969,0,1,1
"FAM205A",0.063236474758005,0,6.00582268865119,0,1,1
"FAM205BP",0.0909084978414952,0,6.00582268821921,0,1,1
"FAM206A",850.529845611969,-0.0514853628978473,0.17328551504991,-0.297112905732591,0.766380311683598,1
"FAM207A",301.295267820526,0.222954117211197,0.192004584811748,1.16119163211542,0.245563976974546,1
"FAM207BP",0.0441595626045477,0,6.00582268863159,0,1,1
"FAM208A",1087.81739350522,-0.126673069625081,0.186586556347451,-0.678897087254226,0.497203071411246,1
"FAM208B",2348.63320588571,-0.0977928813735476,0.291237588197193,-0.335783859421791,0.737033862523529,1
"FAM209A",1.94736997037846,3.64345921894953,4.23041311089922,0.86125376492488,0.389098294165176,1
"FAM209B",5.19401930837569,0.797035542294271,0.95123880740572,0.837892163449469,0.402091270395611,1
"FAM20A",3.68748675105733,1.2997812624698,1.93949649327148,0.670164275614326,0.502753074475484,1
"FAM20B",1244.44655119179,0.0219370229428023,0.122214499226776,0.179496075192329,0.857548198828584,1
"FAM20C",376.343792703665,-0.130628357611931,0.160860522904866,-0.812059759927461,0.416757341700893,1
"FAM210A",232.948557256917,-0.104216261813242,0.292261522591619,-0.356585639084843,0.721402029994194,1
"FAM210B",882.627638454488,-0.0926875559340529,0.133325564080358,-0.695197178225985,0.486931740475519,1
"FAM212A",77.6073271905512,0.132948191434805,0.278880585904508,0.476720855285093,0.63356091005962,1
"FAM212B",91.5011684615828,-0.0884814159103993,0.203133129993451,-0.435583382746338,0.663139029414659,1
"FAM212B-AS1",4.5010765422994,-1.55341448752233,1.06067961368944,-1.46454637901352,0.143044720610078,1
"FAM213A",3094.10289445329,-0.0874340980722147,0.0803449472093642,-1.0882339351643,0.276491847193068,1
"FAM213B",518.970864508466,0.0587236516901044,0.116057694625415,0.505986715311203,0.612865975665521,1
"FAM214A",258.163155018895,0.104982004279512,0.247383178392506,0.424370019666187,0.671295981614463,1
"FAM214B",90.3573965177066,-0.129465536224239,0.186362858125913,-0.694696022191115,0.48724582142476,1
"FAM215A",0.0198882183810299,0,6.00582268863496,0,1,1
"FAM216A",168.898394111348,0.333006484636335,0.298219221519695,1.11664996957395,0.264144017166855,1
"FAM217A",0.0517203874218708,0,6.00582268819678,0,1,1
"FAM217B",444.048937941246,0.0803055000526097,0.154114125349678,0.52107812875945,0.602312346237819,1
"FAM218A",3.91852224430579,-0.307807787851283,1.14839056052952,-0.268034063001489,0.788673099221102,1
"FAM219A",204.458959188627,0.14130757344191,0.158497753264003,0.891543069424709,0.372637896545469,1
"FAM219B",657.117064545186,0.0240504499103631,0.275723664723174,0.087226643873712,0.930491361317729,1
"FAM21A",1059.3954782089,-0.0299764445497899,0.146704371736024,-0.204332319446681,0.838093815450235,1
"FAM21C",904.789520290082,0.0920208034504945,0.171506950762954,0.536542705943621,0.591583529161669,1
"FAM21EP",10.0220622896128,0.350838634420338,0.965268536215006,0.363462208968335,0.716259638288265,1
"FAM21FP",56.4393109557148,0.290624800177659,0.345404115965198,0.841405144711539,0.400121004307166,1
"FAM220A",296.983757860683,-0.0595853524072506,0.169601968938727,-0.351324650180078,0.725344803969283,1
"FAM220BP",0.00345357201602564,0,6.00582268867545,0,1,1
"FAM220CP",0.180082334442036,2.29785119030744,5.94510319627729,0.386511573381319,0.699117832988439,1
"FAM221A",30.4293002521051,0.225153476102419,0.388309095221783,0.579830549613632,0.562028893955603,1
"FAM221B",0.554056539567254,-2.46753499322188,5.95710669866117,-0.414217021457152,0.678715177136304,1
"FAM222A",50.6873851889661,0.409909154304658,0.263876519786122,1.55341276532258,0.120324555159241,1
"FAM222A-AS1",11.273318098547,-0.576778968691196,0.919580179765644,-0.62721987857349,0.530515114527271,1
"FAM222B",368.579211444806,-0.031393610230327,0.166078125296812,-0.189029170302958,0.850069954323229,1
"FAM223A",1.88788563970573,-0.913911174112208,2.14717448016133,-0.425634331329954,0.670374319872566,1
"FAM223B",2.87365779577978,-1.39825024167162,1.80863902309487,-0.773095252185257,0.439466010742279,1
"FAM225A",0.0750076415285845,0,6.00582268844277,0,1,1
"FAM225B",0.105782565704703,0,6.00582268824229,0,1,1
"FAM226B",3.59902722100544,-0.287044551361821,1.42130285999805,-0.201958751678171,0.839948971059124,1
"FAM227A",20.2085850057998,-0.145418967249043,0.576361202470943,-0.252305267296985,0.800805117098353,1
"FAM227B",6.44991438571942,-1.21576203988693,0.740455332427375,-1.64191138431186,0.100608370215073,1
"FAM228A",0.314649686020354,-0.709736197020207,5.87493959995864,-0.120807403198699,0.90384358615199,1
"FAM228B",2.47734847736293,0.366145790272376,1.57346318744226,0.232700576152381,0.815993921790539,1
"FAM229A",4.99473282211103,0.584023637380166,1.68195809491236,0.347228411425195,0.728419727896491,1
"FAM229B",23.2909103364521,-0.0190609005119946,0.375400269098,-0.0507748717330264,0.959504914494243,1
"FAM230A",0.0158038024890559,0,6.00582268870545,0,1,1
"FAM230B",0.203063850708299,0,6.00582268795441,0,1,1
"FAM230C",0.622096037280085,0,6.0058226873867,0,1,1
"FAM234A",921.792380970464,0.0344556751216053,0.169521282841014,0.203252798375291,0.838937446847945,1
"FAM234B",158.67980092309,0.0970820045237587,0.16574061002945,0.585746634494156,0.558045790392332,1
"FAM24A",0.0452900495479422,0,6.00582268873824,0,1,1
"FAM24B",26.2742367089622,0.351251137259367,0.480080797854159,0.731650044803648,0.464382194420232,1
"FAM24B-CUZD1",99.5520594000467,0.476849032669965,0.784657306385225,0.607716297024904,0.543375652344297,1
"FAM25A",3.44045070477138,0.589825983729322,1.8037281952524,0.32700380538587,0.743665007025554,1
"FAM25BP",2.01397452351063,2.19077687248952,2.78836422054054,0.785685333483739,0.432051857707424,1
"FAM25C",0.0596672128484594,0,6.00582268864208,0,1,1
"FAM25E",0.368330801683238,-0.266991058832536,5.97883020675593,-0.0446560697660961,0.964381449989139,1
"FAM25G",3.60514020452997,0.0770318845164508,1.40582202485283,0.0547949051548791,0.95630185940374,1
"FAM26D",0.0801989308328733,0,6.0058226883667,0,1,1
"FAM26E",0.0625806637044961,0.804850901143843,5.98680110889966,0.134437554631203,0.893056586858452,1
"FAM26F",2.29022688117788,0.525567302249051,2.36668503936805,0.222068967144605,0.824260195347226,1
"FAM27B",54.587172674351,0.140860828347335,0.400786700909189,0.351460834473277,0.725242650193626,1
"FAM27C",11.1300353003381,1.84707445688877,1.27832645924232,1.44491608034426,0.148481458982765,1
"FAM27E3",46.7086130560996,-0.716288926692531,0.376570750511601,-1.90213638664021,0.0571533265878973,1
"FAM32A",1141.1756796297,-0.0287265537900445,0.204363081936674,-0.140566258434808,0.888212605384951,1
"FAM32BP",0.0420580013123572,0.860061639652037,6.00582268838022,0.143204633948991,0.886128570182633,1
"FAM32CP",0.0420760623331859,0,6.00582268867475,0,1,1
"FAM35A",619.676453891273,0.0908560427934805,0.180434533017353,0.503540210812873,0.614584516631272,1
"FAM35BP",12.8243123745903,-0.696202624273762,0.967156239098374,-0.719845042743862,0.471620408453835,1
"FAM3A",335.271549703878,0.177596800686806,0.138692643772807,1.28050627528399,0.200367139181113,1
"FAM3B",1.92382255470626,1.42289926774067,2.30066232321402,0.618473755745642,0.536263092376164,1
"FAM3C",783.824025866562,-0.089807960429441,0.205694523266412,-0.436608418169322,0.662395356546587,1
"FAM3D",18.8817232508614,0.850048683764709,0.685815648300499,1.23947111132735,0.215171080766931,1
"FAM3D-AS1",0.878515494066319,0.483372222238889,3.58118426503496,0.134975523867429,0.892631226340681,1
"FAM41AY1",0.291240501467299,-2.78591147226159,5.95824361095933,-0.46757260262694,0.640090261154932,1
"FAM41C",0.0434556415184217,0,6.00582268849935,0,1,1
"FAM43A",48.7028610974626,-0.055766918971847,0.243764468539412,-0.22877378030519,0.819044746661788,1
"FAM43B",0.0660837419142074,0,6.00582268836191,0,1,1
"FAM45A",759.932315147554,-0.082614302944289,0.157631055090347,-0.524099156076435,0.600209575506264,1
"FAM46A",101.147153662764,-0.0438157235630055,0.166171555787064,-0.26367763938584,0.792028327115076,1
"FAM46B",275.953576694576,0.0309891950645279,0.328780416611976,0.0942549905613785,0.924906603007884,1
"FAM46C",8.89046329860629,-0.917149861739855,0.757770025999611,-1.21032744800112,0.226153269330316,1
"FAM47A",0.0195719315932047,0,6.00582268863159,0,1,1
"FAM47B",0.0195719315932047,0,6.00582268863159,0,1,1
"FAM47C",0.0195719315932047,0,6.00582268863159,0,1,1
"FAM47DP",0.257793159903611,2.02640367769525,5.97060621749439,0.339396638109831,0.734310950856996,1
"FAM47E",3.66021251873896,1.86780168550973,1.32001920050447,1.41498069482316,0.157074156369199,1
"FAM47E-STBD1",16.4047288430038,0.239605733788821,1.48811418108884,0.161013003460194,0.872083158992364,1
"FAM49A",77.425487262609,-0.154711539863668,0.385186150517823,-0.401653952655574,0.687938717462525,1
"FAM49B",1504.7342285109,0.0758755844973986,0.186916090680004,0.405933936566733,0.684791141930222,1
"FAM50A",364.389297625983,-0.0131957937467084,0.14474570832801,-0.091165354048393,0.927361203745434,1
"FAM50B",114.269977138308,0.17031729023457,0.212259559266945,0.80240103589574,0.42232101406399,1
"FAM53A",7.06298105711892,0.15722813109204,1.15335313634862,0.136322628462091,0.891566235944235,1
"FAM53B",895.193989577378,-0.0912138312386135,0.108994915602237,-0.836863175998836,0.402669481187111,1
"FAM53B-AS1",3.26261872732696,3.96230349602618,1.9491282038443,2.03285935127882,0.0420667348016452,1
"FAM53C",686.49274388546,0.100219588596977,0.0823054080128321,1.21765496358821,0.223355118156004,1
"FAM57A",865.683075339779,-0.0163687618295136,0.116065363245637,-0.141030548406343,0.887845809383544,1
"FAM57B",3.43674351053161,-2.05233033985346,1.94789952972623,-1.05361201054446,0.292060588087125,1
"FAM58A",445.5357849752,0.0109140464280776,0.307134899416511,0.0355350253221365,0.971653117834239,1
"FAM60A",1024.65854111697,-0.066375379513386,0.201234946581629,-0.329840222291914,0.741520693553452,1
"FAM63A",142.487706810524,0.0981753838196621,0.210072736954017,0.46733995683196,0.640256673391466,1
"FAM63B",661.368378546969,0.0128524795566785,0.340674389090032,0.0377265798905766,0.969905683390236,1
"FAM64A",406.854343353813,0.103857879279347,0.189246424850861,0.548797047876569,0.583144736464592,1
"FAM65A",574.038776217528,-0.135025227109029,0.149804983993584,-0.901340018932965,0.367407562205192,1
"FAM65B",15.6074744767509,-0.469662081733529,0.664530475843902,-0.706757776815419,0.479717017859903,1
"FAM65C",7.75003447493159,0.344775560838188,0.757877802204108,0.454922363256307,0.649165093588903,1
"FAM66A",5.30105655694929,0.31724250215275,1.28087407334931,0.247676573953289,0.804384658504377,1
"FAM66B",11.026404465501,0.148387713315192,0.625832190657707,0.237104635284494,0.812575616454845,1
"FAM66C",11.743048808397,0.225312708952108,0.715145666900156,0.315058483020305,0.752717250138573,1
"FAM66D",6.13216989182797,0.52561361139201,1.30149476387627,0.403853804087975,0.686320228519877,1
"FAM66E",0.735691422412862,-4.08926467286495,5.90824210320857,-0.692128826380388,0.488856430296448,1
"FAM69A",131.400036640072,-0.106060633506694,0.262751644975808,-0.403653547122263,0.686467503507165,1
"FAM69B",70.7383401115258,0.0951568958290324,0.274418835766003,0.346757887677115,0.728773217101781,1
"FAM69C",0.0909084978414952,0,6.00582268821921,0,1,1
"FAM71A",0.0373439087597353,0.546239257095201,5.97398311096693,0.0914363577781841,0.927145873407386,1
"FAM71D",0.0763305821210273,0,6.00582268763018,0,1,1
"FAM71E1",22.3000980293512,-0.300851374379176,0.446883245646941,-0.673221422619327,0.500806434257166,1
"FAM71E2",0.0732985059948923,0,6.00582268873825,0,1,1
"FAM71F1",0.231932738351329,-1.04191335690148,6.00582268787791,-0.173483869079995,0.862271106244077,1
"FAM71F2",15.2410600943018,-0.172810270980182,0.600402291837655,-0.28782413613256,0.773481360846282,1
"FAM72A",313.672647439613,0.0230980262765607,0.28302091092615,0.0816124370491755,0.934954910954264,1
"FAM72B",230.264691647258,-0.00672352284822257,0.21033656823274,-0.0319655441025495,0.974499528670158,1
"FAM72C",283.547097207691,-0.27497520982294,0.390428516239591,-0.704290794308165,0.481251698040709,1
"FAM72D",228.599083842166,0.521942371528166,0.368197136649984,1.4175622773089,0.156318600051921,1
"FAM73A",192.635340486219,-0.440393134525847,0.214278179307055,-2.05524023001322,0.0398558071738815,1
"FAM73B",857.162770250756,0.0951559271208473,0.185756912816235,0.512260489680848,0.608468713300569,1
"FAM74A1",0.0177833687383882,0,6.0058226882023,0,1,1
"FAM74A3",0.0416666666666667,0,6.00582268858621,0,1,1
"FAM74A6",0.0158038024890559,0,6.00582268873825,0,1,1
"FAM76A",140.243340699189,0.147734872362874,0.274407892649548,0.538376906496451,0.5903168663349,1
"FAM76B",243.404755114119,0.0048071603240146,0.141003356036683,0.034092524172006,0.972803369867846,1
"FAM78A",3.87104485033744,-2.72499917351394,1.29207420251752,-2.10901136188963,0.0349436009235151,1
"FAM78B",9.06176484911721,0.687780605614,0.653276309949626,1.05281730737647,0.292424731129005,1
"FAM81A",86.4966336309011,-0.269844381232102,0.268216716569769,-1.00606846837568,0.314382635317648,1
"FAM81B",2.20394964317644,0,6.00582268733346,0,1,1
"FAM83A",1049.5985300809,-0.00456931392116209,0.122973874051976,-0.0371567859952987,0.970359994579546,1
"FAM83A-AS1",26.0154718600688,-0.20258770492936,0.379873891790963,-0.533302523040568,0.593824181426422,1
"FAM83B",740.605435573519,0.00158397272202307,0.130785340963228,0.0121112405286188,0.990336864405535,1
"FAM83C",1.97931025396742,1.7657406196526,1.62973741880621,1.08345098988156,0.278608293508786,1
"FAM83C-AS1",1.11944373906,-0.174576148536378,2.16839057535619,-0.0805095495804304,0.935832001424521,1
"FAM83D",1493.4143299439,0.0238695361933439,0.0631820633417151,0.377789754415702,0.705586785452944,1
"FAM83E",17.1842859790971,0.493398421079014,0.531525959781191,0.928267776953222,0.353268684548736,1
"FAM83F",260.650513270348,0.0289732182536136,0.163590652770093,0.177108030092233,0.859423534536834,1
"FAM83G",1006.8027351117,0.0161119411263751,0.159408482940772,0.101073298165452,0.919492274453635,1
"FAM83H",3295.63195441395,-0.0294172632640537,0.186041813760448,-0.15812178278337,0.874360836356783,1
"FAM83H-AS1",1144.61529355275,0.0654051007580989,0.205557065634233,0.318184639172074,0.750344883928782,1
"FAM84A",416.868490414216,-0.0577313010082429,0.28990899477197,-0.199135942828031,0.842156405919699,1
"FAM84B",1356.31061318503,0.015322352177309,0.197202784440859,0.0776984575585653,0.93806792108851,1
"FAM86B1",110.34106316297,-0.554818323720927,0.299634095191311,-1.85165284133197,0.0640756899376146,1
"FAM86B2",43.6422032016871,0.717737883069488,0.411058693932921,1.74607153105637,0.0807985229954386,1
"FAM86B3P",58.0525560408614,0.31960290615988,0.603711648070619,0.529396620358888,0.596530342153508,1
"FAM86C1",202.349549896239,0.0100782925779431,0.207639899065338,0.0485373602246442,0.961287990362549,1
"FAM86C2P",58.7604233741273,-0.0695857756977537,0.529272194815186,-0.131474459416958,0.895399989610352,1
"FAM86DP",46.2609164198831,-0.214006513879082,0.50294666360183,-0.425505385295698,0.670468296656503,1
"FAM86EP",75.683441708918,-0.280357926772161,0.235287173562288,-1.19155635442211,0.233435247311767,1
"FAM86FP",35.7916351140447,0.0548456894196577,0.387129172934972,0.141672840111356,0.887338428967647,1
"FAM86GP",12.2457228240807,-1.23046277383889,0.776685452701667,-1.58424851342172,0.113137177269885,1
"FAM86HP",67.2103471966431,0.0631005772118581,0.405993005048056,0.155422818687206,0.876487996035059,1
"FAM86JP",84.6957798665838,-0.1113073647842,0.2116668133333,-0.525861201533424,0.598984647851065,1
"FAM86KP",5.62391568840601,0.247035734141304,1.3468852728592,0.183412603225582,0.854474287662607,1
"FAM86LP",1.85407474152201,0.802641968524327,2.52039003807635,0.318459427468985,0.750136466037295,1
"FAM86MP",0.344431900870177,-1.80859362587419,5.93560079445636,-0.304702706348337,0.760592588207003,1
"FAM87A",1.99960447143496,0,4.38202821000446,0,1,1
"FAM87B",4.57066397570689,0.831862908063244,1.82775543002868,0.455128128411684,0.64901706281931,1
"FAM89A",66.5325930917578,-0.214590960436517,0.278281343113446,-0.77112952681501,0.440630160656955,1
"FAM89B",363.866180339354,0.0494104936427913,0.147193295343517,0.335684404153587,0.737108867759246,1
"FAM8A1",198.726240534963,0.0456812108727195,0.242606794533298,0.188293204898059,0.850646811793354,1
"FAM8A2P",0.0195719315932047,0,6.00582268863159,0,1,1
"FAM8A3P",0.00454989602847647,0,6.00582268838024,0,1,1
"FAM8A6P",0.0195719315932047,0,6.00582268863159,0,1,1
"FAM90A1",0.319914153661172,-1.87075596680833,5.94695866510004,-0.314573561404914,0.753085455685892,1
"FAM90A10P",0.00347147004742379,0,6.00582268826518,0,1,1
"FAM90A13P",0.0461094439572522,0,6.0058226886257,0,1,1
"FAM90A20P",0.417894186466494,1.90282616742016,5.55163016768491,0.342750887567436,0.731785876238841,1
"FAM90A22P",0.00347147004742379,0,6.00582268826518,0,1,1
"FAM90A23P",0.0439177714476592,0,6.00582268834209,0,1,1
"FAM90A24P",0.0158038024890559,-0.380821906495138,5.99642506245741,-0.0635081573651938,0.949361863720511,1
"FAM90A25P",0.987054019658085,1.32571408359033,2.64876806358952,0.500502139773527,0.616721549841861,1
"FAM90A26",0.0784120594515384,0,6.00582268756452,0,1,1
"FAM90A27P",0.0367461398179243,0,6.00582268845881,0,1,1
"FAM90A28P",0.0434556415184217,0,6.00582268849935,0,1,1
"FAM90A2P",0.34425200625936,2.06365356049181,3.85699255488969,0.535042142582209,0.592620716359287,1
"FAM90A5P",0.0753905996962557,0,6.00582268867805,0,1,1
"FAM91A1",1083.63220598032,-0.0644669297597759,0.133586948289771,-0.482584044213188,0.629391110574703,1
"FAM91A2P",0.0607872209798,0,6.00582268855315,0,1,1
"FAM91A3P",1.9919513005765,3.90662938286538,4.63962142816476,0.842014686618662,0.399779732736619,1
"FAM92A1",244.778776513014,-0.0452316887602089,0.249592176678711,-0.181222381895542,0.856193027247544,1
"FAM92A1P2",0.170310662142974,1.00719420513168,5.98147862213449,0.168385489401325,0.86628002289455,1
"FAM95B1",2.27213884483328,-0.392465481642233,1.91578716551364,-0.20485860261884,0.837682599541089,1
"FAM95C",11.4449404969346,0.83748829894057,0.74935911759576,1.11760607067485,0.263735274896468,1
"FAM96A",982.172941272602,0.0971143848198412,0.257050372903755,0.377802933031351,0.705576994692804,1
"FAM96AP2",4.27758431880265,-1.15182522158851,1.23529136783204,-0.932432016917585,0.35111330493638,1
"FAM96B",704.811581631942,0.072515283549595,0.267790186730386,0.2707914148572,0.786551463223245,1
"FAM98A",839.682958200389,0.042510713736585,0.105160369107914,0.404246524591038,0.686031444652363,1
"FAM98B",940.318500141967,-0.00691247894022622,0.23495709259968,-0.0294201756743887,0.976529481907186,1
"FAM98C",109.896649563532,-0.139417994463005,0.277404618366046,-0.502579932822307,0.615259640860188,1
"FAM99A",0.0233085746486957,0,6.00582268866906,0,1,1
"FAM9B",0.00379963414667383,0,6.00582268824166,0,1,1
"FAN1",700.282784096057,0.0367916976834596,0.185400108694308,0.198444854981842,0.842697025991366,1
"FANCA",752.367682896909,-0.00368237870938551,0.254700336199459,-0.0144576908076862,0.988464833577106,1
"FANCB",170.379852863381,-0.0176256214445919,0.183915012349401,-0.0958356863827234,0.923651074156489,1
"FANCC",665.431206193902,0.0633829055028597,0.0967989892806642,0.654788918498765,0.512603666327394,1
"FANCD2",635.216125917899,-0.0560875511336483,0.132066142314215,-0.424692886085848,0.671060570397858,1
"FANCD2OS",0.00418588637192457,0,6.00582268868604,0,1,1
"FANCD2P2",7.44393478471171,0.755623254042127,1.24439918380768,0.607219342373747,0.543705357517851,1
"FANCE",224.545306362035,0.0258142831248979,0.147816569358494,0.174637276706723,0.861364656086212,1
"FANCF",236.116534465922,0.0233373379872981,0.148167287021056,0.157506683536573,0.874845540939513,1
"FANCG",530.898443777528,-0.0774360590431633,0.128812472175416,-0.601153426647317,0.547737801327934,1
"FANCI",3514.13429043545,0.00255990867987179,0.122703611002348,0.0208625374506933,0.983355310898597,1
"FANCL",218.271482444256,0.00911925744963613,0.152075139968389,0.0599654713553556,0.952183135047568,1
"FANCM",336.807915426604,0.0475489908711712,0.277685132581093,0.171233477389307,0.864040185067398,1
"FANK1",120.674859943664,0.0968929277718325,0.321334829810233,0.301532603325489,0.76300839231931,1
"FAP",3.13226796151103,2.45256472439715,1.92881257884843,1.27154123282492,0.203536168346101,1
"FAR1",1834.08652461951,-0.0396896496411321,0.101931689548203,-0.389374980607606,0.696998777176662,1
"FAR1P1",0.0158038024890559,0,6.00582268870545,0,1,1
"FAR2",38.8027439872392,-0.121750853140245,0.326477432860482,-0.372922722632024,0.709205959759801,1
"FAR2P1",0.00725177216467183,0,6.00582268820162,0,1,1
"FAR2P2",0.0179744455864299,0,6.00582268820905,0,1,1
"FAR2P4",0.0092514284114545,0,6.00582268831727,0,1,1
"FARP1",6.57634619065926,-0.286506268120429,0.724531070774646,-0.395436827594026,0.692520534579136,1
"FARP2",234.52726322327,-0.00906305465150233,0.15168101517393,-0.0597507515433613,0.952354150022759,1
"FARS2",237.054453386423,0.240440338531452,0.181395384267846,1.32550417146459,0.185003986785138,1
"FARSA",1483.98382132284,0.0334217134845771,0.151369000028819,0.220796289056636,0.825251053182953,1
"FARSB",1855.48789654549,-0.0479092856411685,0.149922140721313,-0.319561109591052,0.749301059632441,1
"FAS",179.351773381157,0.234845673343365,0.356557465500276,0.658647472193182,0.510122171024495,1
"FASLG",0.00367913159585018,0,6.00582268826859,0,1,1
"FASN",8101.7872095326,0.0570893627904757,0.234708113564615,0.243235574277491,0.807822909932047,1
"FASTK",720.878623708711,0.051337564998464,0.139857407656656,0.367070760559896,0.713566236916365,1
"FASTKD1",643.598300551054,-0.0144214670378318,0.158482357027501,-0.0909973028438066,0.927494734185078,1
"FASTKD2",1224.26295428213,-0.0172177694251007,0.203496374749321,-0.0846097108428125,0.932571678618876,1
"FASTKD3",293.670518267542,0.0737662984144063,0.316590495245936,0.233002252190492,0.815759656902959,1
"FASTKD5",604.666781341158,-0.0901160372359019,0.0925829885987615,-0.973354161491254,0.330377312511348,1
"FAT1",3125.91537135685,0.132766473938245,0.340690453463272,0.389698251267724,0.696759689774276,1
"FAT2",6450.7825495142,0.246891904559875,0.349848455391326,0.705711003593575,0.480367876650321,1
"FAT3",149.182002394162,0.16194304752651,0.284632027670531,0.568955815871725,0.569386125216321,1
"FAT4",11.4371791955523,-0.0919412712395515,0.549581906146656,-0.167293119026042,0.867139418066437,1
"FAU",4103.01656472498,-0.0543011998613892,0.198794203605403,-0.273152832811838,0.784735735601374,1
"FAUP1",7.95667822746571,-0.140835150847433,0.885487019381012,-0.159048238726167,0.87363086849956,1
"FAUP2",0.0452900495479422,1.00352156254431,6.00582268873824,0.167091440182883,0.867298101076263,1
"FAXC",6.13704594227637,1.28951383894328,0.954083054484201,1.35157398811618,0.176511636209457,1
"FAXDC2",12.2125562439707,-0.00219943965165875,0.971536850640476,-0.00226387671266282,0.998193689266337,1
"FBF1",247.397396273002,0.259157618753573,0.308653642266098,0.839638945618359,0.401110855940526,1
